beginning-easy-spotcheck	Test_L1_R1	3	243335424257	12	-15,-15,-15,-15,-15,12,-15
beginning-easy-spotcheck	Test_L1_R1	4	5512243243536	13	-3,4,12,13,8,-3,-2
beginning-easy-spotcheck	Test_L1_R1	6	265756512	-12	-16,-16,-16,-16,-12,-16,-16
beginning-easy-spotcheck	Test_L1_R1	9	7343363417254	14	-12,14,-11,-2,14,-2,-11
beginning-easy-spotcheck	Test_L1_R1	10	74746315233	15	11,15,5,14,15,3,10
beginning-easy-spotcheck	Test_L1_R1	13	51756773145177	-10	-14,-10,-14,-14,-14,-14,-14
beginning-easy-spotcheck	Test_L1_R1	14	165746146225	-11	-15,-15,-15,-15,-15,-15,-11
beginning-easy-spotcheck	Test_L1_R1	15	1562527227511	13	3,2,-4,13,-4,3,3
beginning-easy-spotcheck	Test_L1_R1	16	43745416472735	-13	-14,-14,-14,-14,-14,-13,-14
beginning-easy-spotcheck	Test_L1_R1	17	42434653771434	9	7,5,9,5,2,4,4
beginning-easy-spotcheck	Test_L1_R1	18	1626434452343	13	2,-14,13,12,3,12,2
beginning-easy-spotcheck	Test_L1_R1	19	6513243566177	12	-3,2,3,-2,12,-3,12
beginning-easy-spotcheck	Test_L1_R1	20	43623536647361	11	0,0,0,4,3,11,1
beginning-easy-spotcheck	Test_L1_R1	22	33375546411	-12	-15,-12,-15,-15,-15,-15,-15
beginning-easy-spotcheck	Test_L1_R1	23	427631264721	10	9,9,10,10,8,5,5
beginning-easy-spotcheck	Test_L1_R1	26	27534134362633	10	-10,10,-10,4,2,-2,2
beginning-easy-spotcheck	Test_L1_R1	28	6126741462153	14	8,3,7,13,14,4,2
beginning-medium-spotcheck	Test_L1_R2	2	335662333565	-2	-12,-10,-12,-14,-12,-2,-12
beginning-medium-spotcheck	Test_L1_R2	4	157564142155	-5	-9,-11,-14,-5,-9,-5,-9
beginning-medium-spotcheck	Test_L1_R2	5	1616621455211	6	3,5,-2,6,5,3,3
beginning-medium-spotcheck	Test_L1_R2	6	2541266355551	-3	-13,-13,-3,-3,-13,-13,-13
beginning-medium-spotcheck	Test_L1_R2	9	13134411534775	-6	-14,-14,-6,-14,-14,-14,-14
beginning-medium-spotcheck	Test_L1_R2	10	23766176641753	2	-11,-3,-11,-3,2,-11,-10
beginning-medium-spotcheck	Test_L1_R2	11	54676552255627	2	1,2,-2,-5,1,-2,-14
beginning-medium-spotcheck	Test_L1_R2	12	274121776146	4	4,-15,-15,-15,-15,-15,-15
beginning-medium-spotcheck	Test_L1_R2	13	663152175	-4	-16,-16,-16,-4,-16,-16,-16
beginning-medium-spotcheck	Test_L1_R2	14	67331624326767	-5	-14,-14,-14,-14,-14,-14,-5
beginning-medium-spotcheck	Test_L1_R2	19	55575766112413	4	-14,-14,-14,4,-14,-14,-14
beginning-medium-spotcheck	Test_L1_R2	20	447276333363	-4	-5,-4,-6,-6,-14,-6,-4
beginning-medium-spotcheck	Test_L1_R2	25	3544242671	-4	-12,-4,-7,-12,-4,-5,-8
